Marital Status,Application mode,Application order,Course,Previous qualification,Nacionality,Admission grade,Displaced,Gender,Age at enrollment,Success rate 1st sem,Success rate 2nd sem,Financial Status,Economic Status,Target
2,39,1,9556,19,1,123.0,0,0,31,3,3,2,7,Graduate
1,17,1,9853,1,1,142.8,0,0,19,3,3,3,4,Graduate
1,1,2,171,1,1,138.3,1,0,18,0,0,2,7,Enrolled
1,1,2,9254,1,1,125.2,1,0,18,3,3,3,7,Graduate
1,1,1,9085,1,1,141.8,0,0,21,3,3,2,5,Graduate
1,17,5,9500,1,1,130.6,1,0,18,3,3,3,5,Graduate
1,44,1,9147,39,22,130.0,0,1,25,0,0,0,2,Dropout
1,15,1,9119,1,41,100.0,0,1,21,0,0,1,6,Dropout
1,18,2,9500,1,1,119.0,1,0,19,3,3,3,5,Graduate
1,1,2,9773,1,1,124.3,1,0,19,3,3,2,5,Enrolled
1,17,1,9254,1,1,122.2,1,0,22,2,0,2,5,Dropout
1,15,1,9147,1,1,150.0,0,1,19,3,3,2,7,Graduate
1,39,1,8014,19,1,135.5,0,0,58,0,0,2,6,Dropout
1,16,2,9238,1,1,127.3,1,0,19,2,3,3,5,Graduate
1,43,1,9670,1,22,127.0,1,1,23,2,3,2,6,Graduate
1,1,2,9773,1,1,126.9,1,0,19,2,1,3,6,Enrolled
1,18,3,9500,1,1,127.5,1,0,18,3,3,2,5,Graduate
1,1,2,9085,1,1,122.0,0,0,20,3,3,2,5,Graduate
1,17,5,9085,1,1,115.8,0,0,18,0,0,1,2,Dropout
1,17,1,9670,1,1,121.6,0,0,18,3,3,2,7,Graduate
1,17,4,9147,1,1,116.4,1,0,18,3,3,2,6,Graduate
1,39,1,9130,1,1,120.0,0,0,24,3,3,2,6,Dropout
1,17,4,9853,1,1,127.3,1,0,18,3,3,2,5,Dropout
1,1,3,9147,1,1,123.5,1,0,19,3,2,3,6,Enrolled
1,17,3,9238,1,1,125.6,1,0,19,3,3,3,7,Graduate
1,1,1,9254,1,1,118.5,1,0,18,3,3,2,5,Graduate
1,1,2,9130,1,1,129.5,1,0,18,3,3,2,2,Enrolled
1,1,1,171,1,1,134.6,1,0,19,0,0,3,5,Graduate
1,44,1,9085,1,1,140.0,0,0,22,3,2,2,5,Graduate
1,1,1,9254,1,1,133.2,1,0,19,3,1,2,5,Enrolled
3,17,1,9238,1,1,133.5,1,0,21,1,2,3,2,Enrolled
1,17,1,9773,1,1,117.9,1,0,21,3,3,3,7,Graduate
1,1,3,9500,1,1,128.0,1,0,18,3,3,3,5,Graduate
1,1,5,9853,1,1,113.2,1,0,20,2,0,2,5,Dropout
1,1,3,9254,1,1,122.0,1,0,18,3,3,3,5,Enrolled
1,16,3,9070,1,1,156.9,1,0,19,3,3,2,2,Graduate
1,1,2,9500,1,1,125.1,1,0,18,3,2,3,6,Enrolled
1,15,1,9147,1,41,100.0,0,1,26,3,1,0,6,Dropout
1,15,1,9119,1,32,160.0,0,0,19,1,1,1,7,Enrolled
2,39,1,8014,1,1,101.0,0,0,35,3,3,2,2,Graduate
1,18,1,9670,1,1,121.5,1,0,19,3,3,3,7,Graduate
1,1,1,9085,1,1,126.8,1,1,18,3,3,2,5,Graduate
1,1,5,9670,1,1,132.9,0,1,19,3,3,2,5,Graduate
1,1,1,171,1,1,134.3,1,1,25,3,3,2,7,Graduate
1,17,6,9254,1,1,120.5,1,1,18,3,3,2,6,Graduate
1,17,1,9003,1,1,144.1,1,1,26,0,0,0,4,Dropout
1,43,1,9991,1,1,100.0,0,1,34,3,3,2,6,Graduate
1,1,2,9254,1,1,114.8,1,1,18,0,0,1,2,Dropout
1,1,1,171,1,1,111.9,0,1,18,0,0,1,6,Dropout
1,17,3,9119,1,1,125.4,1,1,18,3,2,3,7,Dropout
1,44,1,9003,39,1,140.0,0,1,20,1,1,2,7,Dropout
1,44,1,9070,39,1,140.0,0,1,25,3,3,2,4,Graduate
1,17,1,9130,1,1,127.8,0,1,18,3,3,2,6,Dropout
1,1,1,9003,1,1,131.6,1,1,19,3,3,2,2,Graduate
1,1,1,171,1,1,119.4,1,1,20,0,0,2,5,Dropout
1,18,2,9238,1,1,129.9,1,1,20,3,3,3,5,Graduate
1,1,1,9119,1,1,114.0,0,1,20,3,3,2,5,Enrolled
1,1,2,9147,1,1,113.4,1,1,19,0,0,3,6,Dropout
1,1,1,9147,1,1,117.8,0,1,20,3,3,2,7,Enrolled
1,1,6,9500,1,1,114.3,1,1,18,3,2,2,6,Enrolled
1,1,1,9670,1,1,129.7,1,1,19,2,0,2,4,Enrolled
1,18,1,9147,1,1,112.0,1,1,20,0,0,1,6,Dropout
1,39,1,9670,1,1,140.0,0,1,24,2,2,2,2,Dropout
1,44,1,9003,39,1,150.0,1,1,20,3,3,2,4,Graduate
1,1,3,9670,1,1,122.4,1,1,19,2,3,2,6,Enrolled
1,51,1,9119,1,1,150.0,0,1,23,1,0,2,7,Dropout
1,17,2,9254,1,1,135.0,1,1,20,3,3,2,5,Enrolled
1,43,4,8014,1,1,116.2,0,1,21,3,2,2,6,Graduate
1,17,2,9119,1,1,120.4,1,1,20,2,0,2,5,Dropout
2,17,5,9119,1,1,122.9,1,1,21,3,3,2,5,Enrolled
1,1,1,9773,1,1,155.0,0,1,18,3,3,3,6,Graduate
1,1,3,9254,1,1,123.4,1,1,18,3,3,2,6,Graduate
1,17,1,9147,1,1,124.2,1,1,18,3,3,2,5,Enrolled
1,44,1,9003,39,1,130.0,1,1,20,2,3,2,2,Enrolled
1,17,1,9773,1,1,126.2,0,1,18,3,3,3,4,Graduate
1,17,1,9773,1,1,120.5,1,1,19,0,0,2,6,Dropout
1,17,1,9119,1,1,123.7,1,1,20,3,1,2,5,Enrolled
1,17,1,9130,1,1,122.5,0,1,19,3,3,2,6,Graduate
1,39,1,9991,1,1,139.2,1,1,33,1,1,1,2,Dropout
1,51,1,171,1,1,131.2,1,1,21,3,3,2,7,Graduate
2,39,1,9003,1,1,120.0,0,1,25,1,0,0,2,Dropout
1,1,1,9085,1,1,116.7,1,1,20,2,0,3,7,Dropout
1,53,1,9085,42,1,150.0,1,1,22,2,2,3,7,Dropout
4,39,1,9773,19,1,117.5,0,0,39,2,3,2,5,Graduate
1,1,2,9670,1,1,137.6,1,1,21,3,3,3,7,Graduate
1,17,1,9254,1,1,124.3,0,0,19,3,2,3,4,Graduate
1,39,1,9500,19,1,116.0,0,0,26,3,3,3,5,Graduate
1,18,2,9238,1,1,121.4,1,0,19,2,3,3,2,Graduate
1,53,1,9085,42,1,142.8,1,0,20,3,3,2,7,Graduate
1,17,1,9670,1,1,96.0,1,0,25,3,3,3,2,Enrolled
1,43,1,8014,1,1,125.0,0,1,24,0,0,2,5,Dropout
1,17,6,9119,1,1,126.1,1,1,20,3,3,2,5,Graduate
2,39,1,9003,1,1,155.8,0,1,29,3,3,2,5,Graduate
1,1,1,9773,1,1,116.0,0,1,20,3,3,2,5,Graduate
1,44,1,9130,39,1,110.0,1,1,20,2,1,2,5,Dropout
1,39,1,9670,19,1,97.2,1,1,24,2,3,3,6,Graduate
1,39,1,9500,19,1,100.0,0,1,24,0,0,1,5,Dropout
1,7,1,9119,40,1,140.0,0,1,23,3,3,2,6,Graduate
1,43,1,9556,1,1,128.0,1,1,20,3,3,2,2,Graduate
1,17,2,9670,1,1,115.3,1,1,19,3,3,2,2,Graduate
4,39,1,9003,1,1,150.0,0,1,28,3,3,2,6,Enrolled
1,44,1,9003,39,1,160.0,1,1,20,3,3,3,5,Graduate
1,1,1,9070,1,1,133.1,0,1,18,3,3,2,7,Graduate
1,1,1,9670,1,1,119.0,1,1,20,0,0,1,5,Dropout
2,39,1,9991,1,1,156.0,1,1,33,3,3,2,5,Graduate
2,39,1,9500,1,1,163.7,0,0,35,2,2,2,7,Enrolled
1,39,1,9500,40,1,130.0,0,0,27,3,3,2,2,Enrolled
1,17,5,9773,1,1,123.1,1,0,19,1,1,1,6,Dropout
1,39,1,9991,1,41,160.0,0,0,31,3,3,3,2,Enrolled
1,1,1,171,1,1,136.1,1,1,19,0,0,2,6,Graduate
1,43,1,9070,1,1,132.7,1,1,22,3,3,2,2,Graduate
1,43,1,9500,1,100,128.2,0,0,39,0,0,2,2,Dropout
1,17,1,9254,1,1,126.7,1,1,22,0,0,1,7,Dropout
2,39,1,9991,1,1,150.0,0,1,47,3,3,2,6,Enrolled
1,17,1,171,1,1,156.3,1,1,19,0,0,3,6,Graduate
1,10,1,9254,1,24,116.1,1,0,19,3,3,2,7,Graduate
1,17,1,9500,1,1,123.8,1,0,19,0,0,2,2,Dropout
1,1,1,171,1,1,153.0,1,0,21,3,3,3,6,Graduate
1,7,1,9500,5,1,140.0,1,0,39,0,0,1,7,Dropout
1,17,1,171,1,1,131.9,1,1,19,3,3,2,7,Graduate
1,1,1,171,1,1,141.4,0,1,20,0,0,3,5,Enrolled
1,39,1,9147,12,1,140.0,1,1,24,0,0,0,2,Dropout
1,39,1,9991,1,1,115.0,1,1,27,0,0,2,2,Dropout
2,39,1,9991,1,1,168.0,0,1,29,3,3,2,6,Graduate
1,17,1,9085,1,1,101.3,1,1,20,2,0,2,7,Dropout
1,1,1,9670,1,1,122.6,0,1,21,3,3,2,6,Dropout
1,1,1,171,1,1,141.7,1,1,18,0,0,2,5,Enrolled
1,1,1,9500,1,1,132.3,0,1,19,3,3,2,2,Graduate
1,17,1,9773,1,1,111.7,0,1,19,3,2,0,2,Dropout
1,39,1,9119,1,1,98.7,0,1,28,2,2,3,7,Graduate
1,15,1,9254,1,26,140.0,1,0,21,3,2,1,5,Graduate
1,10,1,9500,1,24,140.0,1,0,23,3,3,0,2,Dropout
4,39,1,9003,1,1,100.7,0,0,39,1,1,2,2,Enrolled
1,17,3,9500,1,1,133.8,1,0,18,3,3,2,5,Graduate
2,15,1,9773,1,41,100.0,0,0,59,3,2,2,6,Graduate
1,7,1,9119,4,1,180.0,0,1,30,3,2,1,5,Enrolled
1,1,1,9085,1,1,130.8,1,0,18,3,3,2,2,Graduate
2,44,1,9991,39,1,140.0,0,0,41,2,3,2,6,Enrolled
1,39,1,9500,1,1,106.2,1,0,27,0,0,2,6,Dropout
1,1,1,9238,1,1,125.6,1,0,18,3,3,3,6,Graduate
1,18,5,9853,1,1,117.5,1,0,20,1,1,0,5,Dropout
2,39,1,9119,3,1,122.5,0,0,32,0,0,1,2,Dropout
1,17,1,9147,1,1,132.9,1,0,19,2,3,2,6,Dropout
2,39,1,9853,12,1,103.0,0,0,41,0,0,2,5,Dropout
4,17,5,8014,1,1,107.0,0,0,38,0,0,2,5,Dropout
1,7,1,9130,2,6,100.0,0,1,35,0,0,2,7,Dropout
1,39,1,8014,1,1,100.0,1,0,27,2,1,2,5,Dropout
1,17,1,9070,1,1,131.3,1,0,19,2,3,2,5,Graduate
1,18,1,9773,1,1,122.2,0,0,18,3,3,1,6,Enrolled
2,39,1,9991,9,1,118.4,0,0,39,0,0,1,5,Dropout
2,7,1,9254,2,1,100.0,0,0,37,0,0,1,5,Dropout
5,39,1,9500,1,1,110.0,0,0,37,0,0,1,2,Dropout
2,43,1,8014,1,1,100.0,0,0,35,3,3,3,6,Graduate
1,43,1,9147,1,1,106.2,0,0,49,3,2,2,2,Graduate
1,7,1,9147,40,1,110.0,0,0,52,3,3,2,5,Graduate
1,1,2,9085,1,1,122.3,1,0,18,3,3,2,6,Graduate
1,39,1,8014,1,1,112.5,0,0,30,3,3,3,5,Graduate
1,1,2,9500,1,1,98.1,1,0,21,3,3,2,6,Graduate
1,1,1,9119,1,1,140.2,1,1,20,0,0,2,6,Dropout
1,17,1,9147,1,1,143.6,1,1,18,0,0,1,5,Enrolled
1,16,1,171,1,1,134.6,1,1,19,0,0,2,5,Dropout
1,1,3,9500,1,1,126.8,1,1,18,3,3,2,6,Graduate
1,15,1,33,1,41,100.0,0,1,20,3,2,2,7,Enrolled
1,17,1,9130,1,1,130.0,1,0,21,3,2,2,7,Enrolled
1,1,4,9147,1,1,113.6,1,0,22,2,3,3,6,Graduate
1,44,1,9130,39,1,140.0,1,0,20,1,1,0,7,Enrolled
1,17,4,9085,1,1,106.0,0,0,20,3,2,2,5,Enrolled
1,17,6,9238,1,1,126.6,1,0,19,3,3,3,2,Graduate
1,17,5,9500,1,1,130.7,1,0,18,3,3,3,5,Graduate
1,1,2,9147,1,1,105.9,1,1,21,3,3,2,6,Graduate
1,15,1,9556,1,26,137.0,0,0,19,0,1,1,7,Enrolled
1,43,1,9130,1,6,100.0,0,0,37,0,0,2,5,Dropout
2,1,1,8014,1,1,114.4,1,0,45,3,3,2,5,Enrolled
1,39,1,9003,19,1,120.0,0,1,38,0,0,0,5,Dropout
6,39,1,9991,12,1,119.0,1,1,55,0,0,1,5,Dropout
5,39,1,9003,1,1,110.0,0,0,28,3,2,0,5,Dropout
5,7,1,9991,2,1,120.0,0,0,46,3,2,2,7,Graduate
1,1,4,171,1,1,119.8,1,0,22,0,0,2,5,Graduate
2,39,2,9670,19,1,135.6,0,0,46,3,2,2,7,Dropout
1,39,1,9991,1,1,120.7,0,0,28,3,3,2,5,Enrolled
1,1,3,9085,1,1,136.3,1,0,18,2,2,0,5,Dropout
1,16,1,171,1,1,164.3,1,1,18,0,0,3,5,Enrolled
1,1,1,9773,1,1,149.2,1,1,21,3,3,3,2,Graduate
1,16,2,9070,1,1,122.5,1,0,18,0,2,2,5,Enrolled
1,43,1,9991,1,1,100.0,0,0,34,0,0,2,5,Dropout
1,17,1,9853,1,1,125.0,1,0,21,3,3,3,5,Dropout
1,1,1,9773,1,1,131.0,1,0,18,3,3,3,2,Graduate
1,1,1,171,1,1,122.0,1,1,20,0,0,2,5,Graduate
1,1,1,9147,1,1,131.3,1,0,18,3,3,2,6,Enrolled
1,17,2,9119,1,1,117.0,1,1,21,3,2,2,7,Enrolled
1,17,1,9254,1,1,118.0,1,1,19,1,0,2,5,Dropout
1,17,2,8014,1,1,126.0,1,1,22,3,3,2,5,Graduate
1,44,1,9003,39,1,120.0,0,1,23,0,0,2,2,Dropout
1,17,4,171,1,1,155.6,1,1,19,0,0,2,6,Dropout
1,1,4,9147,1,1,122.8,1,1,18,3,1,2,5,Enrolled
1,1,3,171,1,1,127.3,1,1,19,0,0,1,6,Dropout
1,17,1,9147,1,1,118.4,1,1,19,1,3,2,7,Enrolled
1,1,1,9670,1,1,128.1,0,1,19,3,3,2,5,Enrolled
1,1,2,9500,1,1,99.0,1,1,22,3,2,2,5,Enrolled
1,1,1,9773,1,1,161.2,0,1,18,3,3,3,5,Graduate
1,17,1,9238,1,1,140.9,1,1,18,2,3,2,6,Dropout
1,17,1,9773,1,1,111.1,0,1,19,2,1,1,5,Dropout
1,1,4,171,1,1,149.9,1,1,18,0,0,2,6,Graduate
1,17,6,9670,1,1,111.3,0,1,21,3,2,2,2,Enrolled
1,1,2,9254,1,1,121.5,1,1,18,3,1,2,6,Enrolled
1,44,1,9003,39,1,120.0,1,1,19,3,3,2,7,Graduate
1,39,1,9003,19,1,120.0,0,1,27,1,0,0,7,Dropout
1,53,1,9003,42,1,130.0,1,1,20,3,3,1,7,Enrolled
1,1,5,9254,1,1,98.9,1,1,20,2,3,2,7,Graduate
1,1,6,9500,1,1,136.3,1,1,18,3,3,2,6,Graduate
1,17,1,9773,1,1,125.2,1,1,18,3,3,2,7,Enrolled
1,1,2,9070,1,1,130.0,1,1,18,3,3,2,7,Graduate
1,1,1,9147,1,1,141.5,1,1,18,2,1,2,6,Dropout
1,16,5,9085,1,1,123.9,1,1,18,3,3,2,6,Enrolled
1,17,2,9500,1,1,114.5,1,0,18,3,3,2,5,Graduate
1,39,1,8014,15,1,100.0,1,0,37,0,0,1,6,Dropout
2,39,1,8014,1,1,110.5,0,0,36,3,3,3,5,Graduate
2,39,1,9085,19,1,101.0,1,0,26,1,1,2,2,Dropout
1,1,1,9085,1,1,121.0,0,0,19,3,3,2,5,Graduate
1,39,1,8014,1,1,95.0,1,0,24,3,3,2,2,Dropout
1,1,2,9773,1,109,126.9,1,0,19,3,3,3,6,Dropout
1,42,1,9670,1,1,116.3,1,0,20,3,2,3,2,Graduate
1,18,1,9670,1,1,120.0,1,0,19,3,3,2,6,Graduate
1,1,1,9085,1,1,123.6,1,0,21,2,3,2,5,Graduate
2,39,1,9556,1,1,150.0,0,0,50,3,2,1,2,Dropout
2,39,1,9556,1,1,120.0,0,0,47,3,2,2,2,Dropout
1,42,1,9853,1,1,111.3,0,0,24,3,2,2,5,Dropout
1,39,1,9991,1,1,150.0,0,0,48,0,0,1,2,Dropout
1,1,1,9085,1,1,123.2,1,0,18,3,3,3,7,Graduate
1,44,1,9991,39,1,130.0,1,1,32,2,2,2,6,Dropout
1,1,1,9670,1,1,137.9,1,1,20,2,3,1,5,Dropout
1,39,1,9119,1,1,100.0,0,1,24,0,0,1,5,Dropout
2,39,1,9130,19,1,120.0,0,1,53,3,3,2,6,Graduate
2,39,1,9773,19,1,131.0,0,1,42,0,0,0,5,Dropout
2,39,1,9991,12,1,133.8,1,1,52,3,3,2,5,Graduate
1,43,1,8014,1,1,100.0,0,1,54,3,3,2,2,Enrolled
2,39,1,9991,1,1,150.0,0,1,49,3,3,2,2,Graduate
1,17,1,9670,1,1,126.4,0,1,18,3,3,3,5,Graduate
2,39,1,9130,1,1,154.0,1,1,37,2,3,2,5,Graduate
1,1,1,9500,1,1,114.9,0,1,21,3,3,3,7,Graduate
1,39,1,9670,9,1,110.0,0,1,26,0,0,1,6,Dropout
1,1,1,9070,1,1,149.8,1,1,20,3,3,2,5,Graduate
1,1,4,9500,1,1,117.9,1,0,19,3,3,3,7,Graduate
1,1,2,9070,1,1,165.8,1,0,18,3,3,2,6,Graduate
1,17,5,9500,1,1,127.6,1,0,18,3,3,2,7,Graduate
1,17,2,8014,1,1,123.8,0,0,20,3,3,2,5,Graduate
1,17,4,9254,1,1,126.1,1,0,20,3,0,2,5,Dropout
1,1,2,171,1,1,119.7,1,0,21,0,0,2,7,Dropout
1,1,2,171,1,1,121.6,1,0,22,3,3,2,7,Graduate
1,43,1,9500,1,1,100.0,0,0,18,3,3,3,5,Graduate
1,1,5,9500,1,1,127.6,1,0,18,3,3,2,2,Dropout
1,1,1,9500,1,1,132.5,1,0,19,3,3,3,5,Graduate
1,1,1,9500,1,1,124.3,0,0,19,3,3,2,2,Enrolled
1,1,3,9500,1,1,131.0,1,0,18,3,3,2,5,Graduate
1,7,1,9991,40,1,120.0,0,0,27,3,3,2,6,Enrolled
1,1,3,9556,1,1,113.3,1,0,20,3,3,3,7,Graduate
1,1,2,9853,1,1,121.9,1,0,20,3,0,2,2,Dropout
1,1,2,9085,1,1,118.3,1,0,20,3,3,2,6,Graduate
1,1,1,9147,1,1,118.8,0,0,19,3,3,2,5,Graduate
1,1,2,9085,1,1,129.0,0,0,20,3,1,2,5,Enrolled
1,43,3,171,1,1,143.3,1,0,20,0,0,3,5,Graduate
1,1,1,171,1,1,152.5,1,0,20,0,0,2,5,Enrolled
1,53,1,9085,42,1,155.7,1,0,27,3,3,2,7,Graduate
1,1,2,9085,1,1,153.9,1,0,18,3,3,2,5,Graduate
1,1,1,9500,1,1,137.8,0,0,18,3,3,2,2,Graduate
1,17,1,9500,1,1,143.3,0,0,18,3,3,3,5,Graduate
1,1,1,9085,1,1,123.2,0,0,20,3,3,2,6,Graduate
1,1,1,9773,1,1,138.1,1,0,19,3,3,2,6,Enrolled
1,17,1,9238,1,1,140.5,0,0,20,3,3,3,5,Graduate
1,1,4,9500,1,1,130.0,1,0,18,3,3,2,6,Graduate
1,44,1,9070,39,1,104.8,0,0,22,2,2,0,7,Dropout
1,17,1,8014,1,1,132.5,0,0,22,2,3,2,5,Graduate
1,39,1,9991,1,1,127.7,0,0,25,3,3,2,5,Enrolled
1,1,1,9085,1,1,136.5,0,0,19,3,3,2,2,Graduate
1,44,1,9130,39,1,130.0,1,0,21,3,2,1,5,Dropout
1,39,1,9500,40,1,190.0,1,0,27,3,3,2,5,Graduate
1,17,4,9500,1,1,128.5,1,0,18,3,3,2,5,Graduate
1,17,3,9254,1,1,126.6,0,0,18,3,0,1,5,Dropout
1,17,1,9556,1,1,131.6,1,1,19,0,0,2,6,Dropout
5,39,1,9991,1,1,119.0,0,1,35,3,3,3,7,Graduate
1,17,1,9085,1,1,127.6,0,1,23,3,3,2,5,Graduate
1,39,1,9500,1,1,100.0,0,1,28,1,0,2,5,Dropout
1,1,1,9119,1,1,124.5,1,1,19,2,1,2,5,Enrolled
1,1,1,9773,1,1,109.3,0,1,19,2,1,2,5,Enrolled
1,1,2,9670,1,1,117.7,1,1,20,3,3,1,6,Dropout
1,1,1,9670,1,1,124.7,1,1,21,2,3,2,5,Dropout
1,17,3,9070,1,1,124.5,1,1,18,3,3,2,5,Graduate
1,1,5,9070,1,1,140.8,1,1,22,3,3,2,6,Graduate
1,17,3,9085,1,1,111.9,1,1,21,0,3,2,5,Graduate
1,7,1,9556,3,1,140.0,0,1,38,1,0,0,5,Dropout
1,1,1,171,1,1,121.2,1,1,20,0,0,2,5,Enrolled
1,43,4,171,1,1,123.8,1,1,19,0,0,2,5,Dropout
1,7,1,9119,1,1,134.0,0,1,24,0,0,2,5,Dropout
1,18,3,9070,1,1,130.8,1,1,19,0,0,1,2,Dropout
1,1,1,9500,1,1,130.2,1,1,19,3,3,3,5,Graduate
1,1,1,9147,1,1,123.3,0,1,19,3,3,2,5,Enrolled
1,39,1,9119,3,1,147.6,0,1,31,0,0,2,5,Dropout
1,17,1,9670,1,1,113.4,1,1,19,3,3,3,7,Graduate
1,17,1,9070,1,1,133.7,1,1,22,3,3,2,5,Graduate
1,39,1,9085,1,1,128.2,0,1,25,0,0,2,5,Dropout
1,1,1,9500,1,1,161.0,1,1,18,3,0,2,5,Dropout
1,7,1,9500,3,1,130.0,1,1,30,0,0,2,6,Dropout
1,1,1,9500,1,1,156.3,0,1,18,3,3,3,6,Graduate
1,1,1,9773,1,1,129.3,1,1,18,3,3,2,2,Graduate
1,17,6,9773,1,1,129.3,0,1,18,0,0,2,5,Dropout
1,1,1,9238,1,1,136.3,1,1,18,3,3,2,5,Graduate
1,39,1,9670,1,1,140.0,0,1,25,3,3,3,2,Graduate
1,1,1,9119,1,1,135.9,0,1,18,1,2,2,5,Enrolled
1,1,5,171,1,1,139.7,0,1,18,0,0,2,2,Dropout
1,1,4,9147,1,1,117.0,1,1,19,3,3,2,7,Enrolled
1,39,1,9556,19,1,105.0,0,1,25,2,2,2,2,Dropout
1,1,3,9500,1,1,130.5,1,0,19,3,3,2,5,Graduate
1,44,1,9991,39,1,130.0,0,0,31,2,3,2,6,Enrolled
1,1,3,9500,1,1,131.5,1,0,20,3,3,3,6,Graduate
1,42,1,9500,1,41,100.0,1,0,33,2,3,1,7,Dropout
1,44,1,9085,39,1,140.0,0,0,24,2,1,0,7,Enrolled
1,17,4,9238,1,1,130.2,1,0,18,3,3,3,2,Graduate
1,17,2,9500,1,1,133.5,1,0,19,3,3,2,6,Graduate
1,1,4,9500,1,1,133.2,1,0,20,3,2,3,2,Graduate
2,39,1,9500,1,1,130.0,0,1,33,0,0,3,2,Enrolled
1,39,1,9119,1,1,129.0,0,1,24,0,1,2,5,Dropout
1,39,1,9991,19,1,100.0,0,1,24,0,0,2,5,Dropout
1,17,1,9085,1,1,116.5,1,1,18,3,3,2,5,Graduate
1,1,2,9254,1,1,124.2,1,0,18,3,3,3,5,Graduate
1,51,1,9085,1,1,138.8,1,0,22,3,3,2,7,Graduate
1,1,1,9773,1,1,126.4,1,0,18,3,3,3,5,Graduate
1,1,1,171,1,1,151.9,1,0,21,3,3,2,6,Graduate
2,39,1,9991,1,1,120.0,1,0,38,2,3,2,6,Dropout
1,43,1,9238,1,1,131.9,0,0,29,3,3,3,6,Graduate
1,44,1,9130,39,1,130.0,1,0,20,2,2,3,5,Enrolled
1,17,1,9254,1,1,131.7,1,0,18,0,0,1,2,Dropout
2,43,1,9991,1,1,132.5,0,1,37,3,3,2,6,Graduate
1,1,3,9147,1,1,116.5,0,1,20,3,3,2,7,Graduate
1,1,1,9130,1,1,133.9,1,1,20,3,2,1,5,Dropout
2,39,1,9119,1,1,145.4,0,1,40,2,1,1,5,Dropout
2,39,1,8014,1,1,172.0,0,1,44,3,3,2,7,Enrolled
1,1,1,9147,1,1,111.0,0,1,21,1,2,1,5,Dropout
1,44,1,9070,39,1,120.0,0,1,21,3,3,2,5,Graduate
1,1,6,9500,1,1,129.8,1,1,18,3,3,2,6,Graduate
1,1,5,9500,1,1,118.1,1,1,18,3,3,2,5,Enrolled
1,39,1,9003,1,1,130.0,0,1,27,3,3,2,6,Graduate
2,39,1,9070,19,1,126.3,0,1,38,0,0,1,5,Dropout
1,18,1,9130,1,1,137.8,0,1,18,3,1,2,5,Dropout
1,17,4,9254,1,1,116.1,1,1,19,3,1,2,5,Enrolled
1,1,1,9130,1,1,115.4,1,1,18,3,3,2,2,Dropout
1,43,1,9773,1,1,110.0,0,1,19,1,1,0,5,Dropout
1,39,1,9670,1,1,97.4,0,1,44,0,0,0,2,Dropout
1,44,1,9085,39,1,130.0,1,1,26,2,1,2,2,Dropout
1,43,1,9130,1,1,156.0,0,1,24,3,2,0,2,Dropout
1,39,1,9003,1,1,126.1,1,1,27,0,0,1,2,Dropout
1,39,1,9003,1,1,120.0,0,1,27,0,0,0,5,Dropout
1,43,1,9070,1,1,105.2,1,1,25,3,2,2,2,Dropout
1,44,1,9003,1,1,120.0,1,1,21,3,1,2,2,Enrolled
1,1,1,171,1,1,137.8,1,1,19,0,0,3,5,Graduate
1,17,2,9070,1,1,134.2,1,1,20,3,2,2,2,Enrolled
1,44,1,9119,39,1,150.0,0,1,20,0,1,2,2,Enrolled
1,17,5,9119,1,1,116.0,1,1,20,0,0,0,7,Dropout
1,1,1,9119,1,1,143.4,0,1,18,3,3,2,7,Enrolled
1,17,1,171,1,1,143.6,0,1,19,3,3,1,7,Enrolled
1,44,1,9130,39,1,150.0,1,0,22,1,0,1,2,Dropout
1,1,4,9670,1,1,118.0,1,0,19,3,3,2,5,Graduate
1,1,4,9500,1,1,109.3,1,0,18,3,3,3,6,Graduate
1,1,2,9238,1,1,119.3,1,0,20,3,3,1,7,Graduate
1,17,1,171,1,41,146.3,1,0,18,0,0,3,2,Dropout
1,39,1,9773,1,1,161.5,0,1,36,3,3,2,5,Graduate
1,15,1,9147,1,26,140.0,0,1,19,2,3,1,7,Graduate
1,53,1,9147,42,1,142.2,0,1,21,3,3,3,7,Graduate
1,1,1,9147,1,1,129.2,1,0,26,0,0,2,2,Dropout
1,39,1,9003,1,41,100.0,0,0,29,1,0,0,2,Dropout
1,44,1,9254,39,1,170.0,0,1,26,3,3,1,6,Enrolled
1,7,1,9500,3,1,140.0,0,1,27,0,0,2,6,Dropout
1,51,1,9147,1,1,115.2,0,1,32,1,1,1,7,Enrolled
1,16,3,9853,1,1,121.4,1,0,23,2,3,3,5,Enrolled
1,39,1,9147,1,41,134.8,0,0,24,1,3,2,5,Enrolled
1,1,2,9773,1,1,136.9,1,0,19,3,3,3,5,Graduate
1,42,1,9003,1,1,140.0,1,1,25,3,2,2,2,Enrolled
1,17,6,9254,1,1,112.2,1,1,19,3,1,2,6,Enrolled
1,1,3,9773,1,1,148.7,0,1,20,0,0,1,5,Dropout
2,1,1,9254,1,1,133.0,0,1,33,3,3,2,2,Graduate
2,39,1,9991,1,1,150.0,0,1,35,3,3,1,6,Dropout
1,1,1,9147,1,1,98.0,1,1,23,3,3,2,6,Graduate
1,1,1,9500,1,1,122.4,1,1,19,3,3,2,6,Graduate
1,1,1,9670,1,1,139.0,0,1,21,3,3,2,5,Enrolled
1,1,5,9070,1,1,112.0,1,1,21,3,3,3,6,Graduate
