Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Admission grade,Displaced,Educational special needs,Gender,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Success rate 1st sem,Success rate 2nd sem,Financial Status
1,1,1,9003,1,1,1,131.6,1,0,1,19,15.5,2.8,-4.06,Graduate,3,3,2
1,1,1,171,1,1,1,119.4,1,0,1,20,10.8,1.4,1.74,Dropout,0,0,2
1,18,2,9238,1,1,1,129.9,1,0,1,20,10.8,1.4,1.74,Graduate,3,3,3
1,1,1,9119,1,1,1,114.0,0,0,1,20,7.6,2.6,0.32,Enrolled,3,3,2
1,1,2,9147,1,1,1,113.4,1,0,1,19,11.1,0.6,2.02,Dropout,0,0,3
1,1,1,9147,1,1,1,117.8,0,0,1,20,8.9,1.4,3.51,Enrolled,3,3,2
1,1,6,9500,1,1,1,114.3,1,0,1,18,11.1,0.6,2.02,Enrolled,3,2,2
1,1,1,9670,1,1,1,129.7,1,0,1,19,16.2,0.3,-0.92,Enrolled,2,0,2
1,18,1,9147,1,1,1,112.0,1,0,1,20,9.4,-0.8,-3.12,Dropout,0,0,1
1,39,1,9670,1,1,1,140.0,0,0,1,24,15.5,2.8,-4.06,Dropout,2,2,2
1,44,1,9003,1,39,1,150.0,1,0,1,20,16.2,0.3,-0.92,Graduate,3,3,2
1,1,3,9670,1,1,1,122.4,1,0,1,19,9.4,-0.8,-3.12,Enrolled,2,3,2
1,51,1,9119,1,1,1,150.0,0,0,1,23,8.9,1.4,3.51,Dropout,1,0,2
1,17,2,9254,1,1,1,135.0,1,0,1,20,7.6,2.6,0.32,Enrolled,3,3,2
1,43,4,8014,0,1,1,116.2,0,0,1,21,9.4,-0.8,-3.12,Graduate,3,2,2
1,17,2,9119,1,1,1,120.4,1,0,1,20,10.8,1.4,1.74,Dropout,2,0,2
2,17,5,9119,1,1,1,122.9,1,0,1,21,7.6,2.6,0.32,Enrolled,3,3,2
1,1,1,9773,1,1,1,155.0,0,0,1,18,11.1,0.6,2.02,Graduate,3,3,3
1,1,3,9254,1,1,1,123.4,1,0,1,18,11.1,0.6,2.02,Graduate,3,3,2
1,17,1,9147,1,1,1,124.2,1,0,1,18,13.9,-0.3,0.79,Enrolled,3,3,2
1,44,1,9003,1,39,1,130.0,1,0,1,20,15.5,2.8,-4.06,Enrolled,2,3,2
1,17,1,9773,1,1,1,126.2,0,0,1,18,16.2,0.3,-0.92,Graduate,3,3,3
1,17,1,9773,1,1,1,120.5,1,0,1,19,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,1,9119,1,1,1,123.7,1,0,1,20,10.8,1.4,1.74,Enrolled,3,1,2
1,17,1,9130,1,1,1,122.5,0,0,1,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,39,1,9991,0,1,1,139.2,1,0,1,33,12.7,3.7,-1.7,Dropout,1,1,1
1,51,1,171,1,1,1,131.2,1,0,1,21,8.9,1.4,3.51,Graduate,3,3,2
2,39,1,9003,1,1,1,120.0,0,0,1,25,15.5,2.8,-4.06,Dropout,1,0,0
1,1,1,9085,1,1,1,116.7,1,0,1,20,12.4,0.5,1.79,Dropout,2,0,3
1,53,1,9085,1,42,1,150.0,1,0,1,22,8.9,1.4,3.51,Dropout,2,2,3
4,39,1,9773,1,19,1,117.5,0,0,0,39,10.8,1.4,1.74,Graduate,2,3,2
1,1,2,9670,1,1,1,137.6,1,0,1,21,8.9,1.4,3.51,Graduate,3,3,3
1,17,1,9254,1,1,1,124.3,0,0,0,19,16.2,0.3,-0.92,Graduate,3,2,3
1,39,1,9500,1,19,1,116.0,0,0,0,26,7.6,2.6,0.32,Graduate,3,3,3
1,18,2,9238,1,1,1,121.4,1,0,0,19,15.5,2.8,-4.06,Graduate,2,3,3
1,53,1,9085,1,42,1,142.8,1,0,0,20,8.9,1.4,3.51,Graduate,3,3,2
1,17,1,9670,1,1,1,96.0,1,0,0,25,15.5,2.8,-4.06,Enrolled,3,3,3
1,43,1,8014,0,1,1,125.0,0,0,1,24,16.2,0.3,-0.92,Dropout,0,0,2
1,17,6,9119,1,1,1,126.1,1,0,1,20,7.6,2.6,0.32,Graduate,3,3,2
2,39,1,9003,1,1,1,155.8,0,0,1,29,13.9,-0.3,0.79,Graduate,3,3,2
1,1,1,9773,1,1,1,116.0,0,0,1,20,16.2,0.3,-0.92,Graduate,3,3,2
1,44,1,9130,1,39,1,110.0,1,0,1,20,13.9,-0.3,0.79,Dropout,2,1,2
1,39,1,9670,1,19,1,97.2,1,0,1,24,11.1,0.6,2.02,Graduate,2,3,3
1,39,1,9500,1,19,1,100.0,0,0,1,24,16.2,0.3,-0.92,Dropout,0,0,1
1,7,1,9119,1,40,1,140.0,0,0,1,23,11.1,0.6,2.02,Graduate,3,3,2
1,43,1,9556,1,1,1,128.0,1,0,1,20,15.5,2.8,-4.06,Graduate,3,3,2
1,17,2,9670,1,1,1,115.3,1,0,1,19,15.5,2.8,-4.06,Graduate,3,3,2
4,39,1,9003,1,1,1,150.0,0,0,1,28,11.1,0.6,2.02,Enrolled,3,3,2
1,44,1,9003,1,39,1,160.0,1,0,1,20,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9070,1,1,1,133.1,0,0,1,18,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,9670,1,1,1,119.0,1,0,1,20,10.8,1.4,1.74,Dropout,0,0,1
2,39,1,9991,0,1,1,156.0,1,0,1,33,10.8,1.4,1.74,Graduate,3,3,2
2,39,1,9500,1,1,1,163.7,0,0,0,35,12.4,0.5,1.79,Enrolled,2,2,2
1,39,1,9500,1,40,1,130.0,0,0,0,27,12.7,3.7,-1.7,Enrolled,3,3,2
1,17,5,9773,1,1,1,123.1,1,0,0,19,9.4,-0.8,-3.12,Dropout,1,1,1
1,39,1,9991,0,1,41,160.0,0,0,0,31,15.5,2.8,-4.06,Enrolled,3,3,3
1,1,1,171,1,1,1,136.1,1,0,1,19,9.4,-0.8,-3.12,Graduate,0,0,2
1,43,1,9070,1,1,1,132.7,1,0,1,22,15.5,2.8,-4.06,Graduate,3,3,2
1,43,1,9500,1,1,100,128.2,0,0,0,39,12.7,3.7,-1.7,Dropout,0,0,2
1,17,1,9254,1,1,1,126.7,1,0,1,22,12.4,0.5,1.79,Dropout,0,0,1
2,39,1,9991,0,1,1,150.0,0,0,1,47,9.4,-0.8,-3.12,Enrolled,3,3,2
1,17,1,171,1,1,1,156.3,1,0,1,19,11.1,0.6,2.02,Graduate,0,0,3
1,10,1,9254,1,1,24,116.1,1,0,0,19,12.4,0.5,1.79,Graduate,3,3,2
1,17,1,9500,1,1,1,123.8,1,0,0,19,15.5,2.8,-4.06,Dropout,0,0,2
1,1,1,171,1,1,1,153.0,1,0,0,21,11.1,0.6,2.02,Graduate,3,3,3
1,7,1,9500,1,5,1,140.0,1,0,0,39,12.4,0.5,1.79,Dropout,0,0,1
1,17,1,171,1,1,1,131.9,1,0,1,19,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,171,1,1,1,141.4,0,0,1,20,13.9,-0.3,0.79,Enrolled,0,0,3
1,39,1,9147,1,12,1,140.0,1,0,1,24,12.7,3.7,-1.7,Dropout,0,0,0
1,39,1,9991,0,1,1,115.0,1,0,1,27,12.7,3.7,-1.7,Dropout,0,0,2
2,39,1,9991,0,1,1,168.0,0,0,1,29,11.1,0.6,2.02,Graduate,3,3,2
1,17,1,9085,1,1,1,101.3,1,0,1,20,12.4,0.5,1.79,Dropout,2,0,2
1,1,1,9670,1,1,1,122.6,0,0,1,21,9.4,-0.8,-3.12,Dropout,3,3,2
1,1,1,171,1,1,1,141.7,1,0,1,18,7.6,2.6,0.32,Enrolled,0,0,2
1,1,1,9500,1,1,1,132.3,0,0,1,19,12.7,3.7,-1.7,Graduate,3,3,2
1,17,1,9773,1,1,1,111.7,0,0,1,19,15.5,2.8,-4.06,Dropout,3,2,0
1,39,1,9119,1,1,1,98.7,0,0,1,28,12.4,0.5,1.79,Graduate,2,2,3
1,15,1,9254,1,1,26,140.0,1,0,0,21,13.9,-0.3,0.79,Graduate,3,2,1
1,10,1,9500,1,1,24,140.0,1,0,0,23,12.7,3.7,-1.7,Dropout,3,3,0
4,39,1,9003,1,1,1,100.7,0,0,0,39,15.5,2.8,-4.06,Enrolled,1,1,2
1,17,3,9500,1,1,1,133.8,1,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
2,15,1,9773,1,1,41,100.0,0,0,0,59,11.1,0.6,2.02,Graduate,3,2,2
1,7,1,9119,1,4,1,180.0,0,0,1,30,13.9,-0.3,0.79,Enrolled,3,2,1
1,1,1,9085,1,1,1,130.8,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,2
2,44,1,9991,0,39,1,140.0,0,0,0,41,9.4,-0.8,-3.12,Enrolled,2,3,2
1,39,1,9500,1,1,1,106.2,1,0,0,27,11.1,0.6,2.02,Dropout,0,0,2
1,1,1,9238,1,1,1,125.6,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,18,5,9853,1,1,1,117.5,1,0,0,20,10.8,1.4,1.74,Dropout,1,1,0
2,39,1,9119,1,3,1,122.5,0,0,0,32,12.7,3.7,-1.7,Dropout,0,0,1
1,17,1,9147,1,1,1,132.9,1,0,0,19,9.4,-0.8,-3.12,Dropout,2,3,2
2,39,1,9853,1,12,1,103.0,0,0,0,41,16.2,0.3,-0.92,Dropout,0,0,2
4,17,5,8014,0,1,1,107.0,0,0,0,38,10.8,1.4,1.74,Dropout,0,0,2
1,7,1,9130,1,2,6,100.0,0,0,1,35,8.9,1.4,3.51,Dropout,0,0,2
1,39,1,8014,0,1,1,100.0,1,0,0,27,7.6,2.6,0.32,Dropout,2,1,2
1,17,1,9070,1,1,1,131.3,1,0,0,19,7.6,2.6,0.32,Graduate,2,3,2
1,18,1,9773,1,1,1,122.2,0,0,0,18,11.1,0.6,2.02,Enrolled,3,3,1
2,39,1,9991,0,9,1,118.4,0,0,0,39,7.6,2.6,0.32,Dropout,0,0,1
2,7,1,9254,1,2,1,100.0,0,0,0,37,10.8,1.4,1.74,Dropout,0,0,1
5,39,1,9500,1,1,1,110.0,0,0,0,37,12.7,3.7,-1.7,Dropout,0,0,1
2,43,1,8014,0,1,1,100.0,0,0,0,35,9.4,-0.8,-3.12,Graduate,3,3,3
1,43,1,9147,1,1,1,106.2,0,0,0,49,12.7,3.7,-1.7,Graduate,3,2,2
1,7,1,9147,1,40,1,110.0,0,0,0,52,13.9,-0.3,0.79,Graduate,3,3,2
1,1,2,9085,1,1,1,122.3,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,39,1,8014,0,1,1,112.5,0,0,0,30,10.8,1.4,1.74,Graduate,3,3,3
1,1,2,9500,1,1,1,98.1,1,0,0,21,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9119,1,1,1,140.2,1,0,1,20,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,1,9147,1,1,1,143.6,1,0,1,18,7.6,2.6,0.32,Enrolled,0,0,1
1,16,1,171,1,1,1,134.6,1,0,1,19,7.6,2.6,0.32,Dropout,0,0,2
1,1,3,9500,1,1,1,126.8,1,0,1,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,15,1,33,1,1,41,100.0,0,0,1,20,8.9,1.4,3.51,Enrolled,3,2,2
1,17,1,9130,1,1,1,130.0,1,0,0,21,12.4,0.5,1.79,Enrolled,3,2,2
1,1,4,9147,1,1,1,113.6,1,0,0,22,11.1,0.6,2.02,Graduate,2,3,3
1,44,1,9130,1,39,1,140.0,1,0,0,20,12.4,0.5,1.79,Enrolled,1,1,0
1,17,4,9085,1,1,1,106.0,0,0,0,20,13.9,-0.3,0.79,Enrolled,3,2,2
1,17,6,9238,1,1,1,126.6,1,0,0,19,12.7,3.7,-1.7,Graduate,3,3,3
1,17,5,9500,1,1,1,130.7,1,0,0,18,13.9,-0.3,0.79,Graduate,3,3,3
1,1,2,9147,1,1,1,105.9,1,0,1,21,11.1,0.6,2.02,Graduate,3,3,2
1,15,1,9556,1,1,26,137.0,0,0,0,19,8.9,1.4,3.51,Enrolled,0,1,1
1,43,1,9130,1,1,6,100.0,0,0,0,37,13.9,-0.3,0.79,Dropout,0,0,2
2,1,1,8014,0,1,1,114.4,1,0,0,45,7.6,2.6,0.32,Enrolled,3,3,2
1,39,1,9003,1,19,1,120.0,0,0,1,38,16.2,0.3,-0.92,Dropout,0,0,0
6,39,1,9991,0,12,1,119.0,1,0,1,55,7.6,2.6,0.32,Dropout,0,0,1
5,39,1,9003,1,1,1,110.0,0,0,0,28,13.9,-0.3,0.79,Dropout,3,2,0
5,7,1,9991,0,2,1,120.0,0,0,0,46,8.9,1.4,3.51,Graduate,3,2,2
1,1,4,171,1,1,1,119.8,1,1,0,22,16.2,0.3,-0.92,Graduate,0,0,2
2,39,2,9670,1,19,1,135.6,0,0,0,46,12.4,0.5,1.79,Dropout,3,2,2
1,39,1,9991,0,1,1,120.7,0,0,0,28,7.6,2.6,0.32,Enrolled,3,3,2
1,1,3,9085,1,1,1,136.3,1,0,0,18,7.6,2.6,0.32,Dropout,2,2,0
1,16,1,171,1,1,1,164.3,1,0,1,18,10.8,1.4,1.74,Enrolled,0,0,3
1,1,1,9773,1,1,1,149.2,1,0,1,21,12.7,3.7,-1.7,Graduate,3,3,3
1,16,2,9070,1,1,1,122.5,1,0,0,18,7.6,2.6,0.32,Enrolled,0,2,2
1,43,1,9991,0,1,1,100.0,0,0,0,34,13.9,-0.3,0.79,Dropout,0,0,2
1,17,1,9853,1,1,1,125.0,1,0,0,21,10.8,1.4,1.74,Dropout,3,3,3
1,1,1,9773,1,1,1,131.0,1,0,0,18,15.5,2.8,-4.06,Graduate,3,3,3
1,1,1,171,1,1,1,122.0,1,0,1,20,7.6,2.6,0.32,Graduate,0,0,2
1,1,1,9147,1,1,1,131.3,1,0,0,18,9.4,-0.8,-3.12,Enrolled,3,3,2
1,17,2,9119,1,1,1,117.0,1,0,1,21,12.4,0.5,1.79,Enrolled,3,2,2
1,17,1,9254,1,1,1,118.0,1,0,1,19,10.8,1.4,1.74,Dropout,1,0,2
1,17,2,8014,0,1,1,126.0,1,0,1,22,7.6,2.6,0.32,Graduate,3,3,2
1,44,1,9003,1,39,1,120.0,0,0,1,23,15.5,2.8,-4.06,Dropout,0,0,2
1,17,4,171,1,1,1,155.6,1,0,1,19,9.4,-0.8,-3.12,Dropout,0,0,2
1,1,4,9147,1,1,1,122.8,1,0,1,18,10.8,1.4,1.74,Enrolled,3,1,2
1,1,3,171,1,1,1,127.3,1,0,1,19,9.4,-0.8,-3.12,Dropout,0,0,1
1,17,1,9147,1,1,1,118.4,1,0,1,19,12.4,0.5,1.79,Enrolled,1,3,2
1,1,1,9670,1,1,1,128.1,0,0,1,19,7.6,2.6,0.32,Enrolled,3,3,2
1,1,2,9500,1,1,1,99.0,1,0,1,22,16.2,0.3,-0.92,Enrolled,3,2,2
1,1,1,9773,1,1,1,161.2,0,0,1,18,13.9,-0.3,0.79,Graduate,3,3,3
1,17,1,9238,1,1,1,140.9,1,0,1,18,9.4,-0.8,-3.12,Dropout,2,3,2
1,17,1,9773,1,1,1,111.1,0,0,1,19,16.2,0.3,-0.92,Dropout,2,1,1
1,1,4,171,1,1,1,149.9,1,0,1,18,11.1,0.6,2.02,Graduate,0,0,2
1,17,6,9670,1,1,1,111.3,0,0,1,21,15.5,2.8,-4.06,Enrolled,3,2,2
1,1,2,9254,1,1,1,121.5,1,0,1,18,9.4,-0.8,-3.12,Enrolled,3,1,2
1,44,1,9003,1,39,1,120.0,1,0,1,19,12.4,0.5,1.79,Graduate,3,3,2
1,39,1,9003,1,19,1,120.0,0,0,1,27,8.9,1.4,3.51,Dropout,1,0,0
1,53,1,9003,1,42,1,130.0,1,0,1,20,8.9,1.4,3.51,Enrolled,3,3,1
1,1,5,9254,1,1,1,98.9,1,0,1,20,12.4,0.5,1.79,Graduate,2,3,2
1,1,6,9500,1,1,1,136.3,1,0,1,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,1,9773,1,1,1,125.2,1,0,1,18,12.4,0.5,1.79,Enrolled,3,3,2
1,1,2,9070,1,1,1,130.0,1,0,1,18,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,9147,1,1,1,141.5,1,0,1,18,9.4,-0.8,-3.12,Dropout,2,1,2
1,16,5,9085,1,1,1,123.9,1,0,1,18,9.4,-0.8,-3.12,Enrolled,3,3,2
1,17,2,9500,1,1,1,114.5,1,0,0,18,16.2,0.3,-0.92,Graduate,3,3,2
1,39,1,8014,0,15,1,100.0,1,0,0,37,9.4,-0.8,-3.12,Dropout,0,0,1
2,39,1,8014,0,1,1,110.5,0,0,0,36,10.8,1.4,1.74,Graduate,3,3,3
2,39,1,9085,1,19,1,101.0,1,0,0,26,15.5,2.8,-4.06,Dropout,1,1,2
1,1,1,9085,1,1,1,121.0,0,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,8014,0,1,1,95.0,1,0,0,24,15.5,2.8,-4.06,Dropout,3,3,2
1,1,2,9773,1,1,109,126.9,1,0,0,19,11.1,0.6,2.02,Dropout,3,3,3
1,42,1,9670,1,1,1,116.3,1,0,0,20,12.7,3.7,-1.7,Graduate,3,2,3
1,18,1,9670,1,1,1,120.0,1,0,0,19,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9085,1,1,1,123.6,1,0,0,21,10.8,1.4,1.74,Graduate,2,3,2
2,39,1,9556,1,1,1,150.0,0,0,0,50,12.7,3.7,-1.7,Dropout,3,2,1
2,39,1,9556,1,1,1,120.0,0,0,0,47,12.7,3.7,-1.7,Dropout,3,2,2
1,42,1,9853,1,1,1,111.3,0,0,0,24,16.2,0.3,-0.92,Dropout,3,2,2
1,39,1,9991,0,1,1,150.0,0,0,0,48,15.5,2.8,-4.06,Dropout,0,0,1
1,1,1,9085,1,1,1,123.2,1,0,0,18,12.4,0.5,1.79,Graduate,3,3,3
1,44,1,9991,0,39,1,130.0,1,0,1,32,9.4,-0.8,-3.12,Dropout,2,2,2
1,1,1,9670,1,1,1,137.9,1,0,1,20,7.6,2.6,0.32,Dropout,2,3,1
1,39,1,9119,1,1,1,100.0,0,0,1,24,16.2,0.3,-0.92,Dropout,0,0,1
2,39,1,9130,1,19,1,120.0,0,0,1,53,9.4,-0.8,-3.12,Graduate,3,3,2
2,39,1,9773,1,19,1,131.0,0,0,1,42,13.9,-0.3,0.79,Dropout,0,0,0
2,39,1,9991,0,12,1,133.8,1,0,1,52,7.6,2.6,0.32,Graduate,3,3,2
1,43,1,8014,0,1,1,100.0,0,0,1,54,12.7,3.7,-1.7,Enrolled,3,3,2
2,39,1,9991,0,1,1,150.0,0,0,1,49,15.5,2.8,-4.06,Graduate,3,3,2
1,17,1,9670,1,1,1,126.4,0,0,1,18,16.2,0.3,-0.92,Graduate,3,3,3
2,39,1,9130,1,1,1,154.0,1,0,1,37,10.8,1.4,1.74,Graduate,2,3,2
1,1,1,9500,1,1,1,114.9,0,0,1,21,12.4,0.5,1.79,Graduate,3,3,3
1,39,1,9670,1,9,1,110.0,0,0,1,26,9.4,-0.8,-3.12,Dropout,0,0,1
1,1,1,9070,1,1,1,149.8,1,0,1,20,16.2,0.3,-0.92,Graduate,3,3,2
1,1,4,9500,1,1,1,117.9,1,0,0,19,12.4,0.5,1.79,Graduate,3,3,3
1,1,2,9070,1,1,1,165.8,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,5,9500,1,1,1,127.6,1,0,0,18,12.4,0.5,1.79,Graduate,3,3,2
1,17,2,8014,0,1,1,123.8,0,0,0,20,10.8,1.4,1.74,Graduate,3,3,2
1,17,4,9254,1,1,1,126.1,1,0,0,20,10.8,1.4,1.74,Dropout,3,0,2
1,1,2,171,1,1,1,119.7,1,0,0,21,8.9,1.4,3.51,Dropout,0,0,2
1,1,2,171,1,1,1,121.6,1,0,0,22,8.9,1.4,3.51,Graduate,3,3,2
1,43,1,9500,1,1,1,100.0,0,0,0,18,13.9,-0.3,0.79,Graduate,3,3,3
1,1,5,9500,1,1,1,127.6,1,0,0,18,15.5,2.8,-4.06,Dropout,3,3,2
1,1,1,9500,1,1,1,132.5,1,0,0,19,10.8,1.4,1.74,Graduate,3,3,3
1,1,1,9500,1,1,1,124.3,0,0,0,19,12.7,3.7,-1.7,Enrolled,3,3,2
1,1,3,9500,1,1,1,131.0,1,0,0,18,10.8,1.4,1.74,Graduate,3,3,2
1,7,1,9991,0,40,1,120.0,0,0,0,27,11.1,0.6,2.02,Enrolled,3,3,2
1,1,3,9556,1,1,1,113.3,1,0,0,20,12.4,0.5,1.79,Graduate,3,3,3
1,1,2,9853,1,1,1,121.9,1,0,0,20,12.7,3.7,-1.7,Dropout,3,0,2
1,1,2,9085,1,1,1,118.3,1,0,0,20,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9147,1,1,1,118.8,0,0,0,19,16.2,0.3,-0.92,Graduate,3,3,2
1,1,2,9085,1,1,1,129.0,0,0,0,20,7.6,2.6,0.32,Enrolled,3,1,2
1,43,3,171,1,1,1,143.3,1,0,0,20,7.6,2.6,0.32,Graduate,0,0,3
1,1,1,171,1,1,1,152.5,1,0,0,20,13.9,-0.3,0.79,Enrolled,0,0,2
1,53,1,9085,1,42,1,155.7,1,0,0,27,8.9,1.4,3.51,Graduate,3,3,2
1,1,2,9085,1,1,1,153.9,1,0,0,18,13.9,-0.3,0.79,Graduate,3,3,2
1,1,1,9500,1,1,1,137.8,0,0,0,18,15.5,2.8,-4.06,Graduate,3,3,2
1,17,1,9500,1,1,1,143.3,0,0,0,18,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9085,1,1,1,123.2,0,0,0,20,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9773,1,1,1,138.1,1,0,0,19,11.1,0.6,2.02,Enrolled,3,3,2
1,17,1,9238,1,1,1,140.5,0,0,0,20,10.8,1.4,1.74,Graduate,3,3,3
1,1,4,9500,1,1,1,130.0,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,2
1,44,1,9070,1,39,1,104.8,0,0,0,22,12.4,0.5,1.79,Dropout,2,2,0
1,17,1,8014,0,1,1,132.5,0,0,0,22,13.9,-0.3,0.79,Graduate,2,3,2
1,39,1,9991,0,1,1,127.7,0,0,0,25,13.9,-0.3,0.79,Enrolled,3,3,2
1,1,1,9085,1,1,1,136.5,0,0,0,19,15.5,2.8,-4.06,Graduate,3,3,2
1,44,1,9130,1,39,1,130.0,1,0,0,21,16.2,0.3,-0.92,Dropout,3,2,1
1,39,1,9500,1,40,1,190.0,1,0,0,27,16.2,0.3,-0.92,Graduate,3,3,2
1,17,4,9500,1,1,1,128.5,1,0,0,18,7.6,2.6,0.32,Graduate,3,3,2
1,17,3,9254,1,1,1,126.6,0,0,0,18,10.8,1.4,1.74,Dropout,3,0,1
1,17,1,9556,1,1,1,131.6,1,0,1,19,11.1,0.6,2.02,Dropout,0,0,2
5,39,1,9991,0,1,1,119.0,0,0,1,35,8.9,1.4,3.51,Graduate,3,3,3
1,17,1,9085,1,1,1,127.6,0,0,1,23,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,9500,1,1,1,100.0,0,0,1,28,16.2,0.3,-0.92,Dropout,1,0,2
1,1,1,9119,1,1,1,124.5,1,0,1,19,7.6,2.6,0.32,Enrolled,2,1,2
1,1,1,9773,1,1,1,109.3,0,0,1,19,7.6,2.6,0.32,Enrolled,2,1,2
1,1,2,9670,1,1,1,117.7,1,0,1,20,9.4,-0.8,-3.12,Dropout,3,3,1
1,1,1,9670,1,1,1,124.7,1,0,1,21,7.6,2.6,0.32,Dropout,2,3,2
1,17,3,9070,1,1,1,124.5,1,0,1,18,10.8,1.4,1.74,Graduate,3,3,2
1,1,5,9070,1,1,1,140.8,1,0,1,22,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,3,9085,1,1,1,111.9,1,0,1,21,10.8,1.4,1.74,Graduate,0,3,2
1,7,1,9556,1,3,1,140.0,0,0,1,38,13.9,-0.3,0.79,Dropout,1,0,0
1,1,1,171,1,1,1,121.2,1,0,1,20,10.8,1.4,1.74,Enrolled,0,0,2
1,43,4,171,1,1,1,123.8,1,0,1,19,7.6,2.6,0.32,Dropout,0,0,2
1,7,1,9119,1,1,1,134.0,0,0,1,24,7.6,2.6,0.32,Dropout,0,0,2
1,18,3,9070,1,1,1,130.8,1,0,1,19,12.7,3.7,-1.7,Dropout,0,0,1
1,1,1,9500,1,1,1,130.2,1,0,1,19,16.2,0.3,-0.92,Graduate,3,3,3
1,1,1,9147,1,1,1,123.3,0,0,1,19,16.2,0.3,-0.92,Enrolled,3,3,2
1,39,1,9119,1,3,1,147.6,0,0,1,31,10.8,1.4,1.74,Dropout,0,0,2
1,17,1,9670,1,1,1,113.4,1,0,1,19,8.9,1.4,3.51,Graduate,3,3,3
1,17,1,9070,1,1,1,133.7,1,0,1,22,7.6,2.6,0.32,Graduate,3,3,2
1,39,1,9085,1,1,1,128.2,0,0,1,25,7.6,2.6,0.32,Dropout,0,0,2
1,1,1,9500,1,1,1,161.0,1,0,1,18,16.2,0.3,-0.92,Dropout,3,0,2
1,7,1,9500,1,3,1,130.0,1,0,1,30,9.4,-0.8,-3.12,Dropout,0,0,2
1,1,1,9500,1,1,1,156.3,0,0,1,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,1,1,9773,1,1,1,129.3,1,0,1,18,12.7,3.7,-1.7,Graduate,3,3,2
1,17,6,9773,1,1,1,129.3,0,0,1,18,7.6,2.6,0.32,Dropout,0,0,2
1,1,1,9238,1,1,1,136.3,1,0,1,18,10.8,1.4,1.74,Graduate,3,3,2
1,39,1,9670,1,1,1,140.0,0,0,1,25,15.5,2.8,-4.06,Graduate,3,3,3
1,1,1,9119,1,1,1,135.9,0,0,1,18,7.6,2.6,0.32,Enrolled,1,2,2
1,1,5,171,1,1,1,139.7,0,0,1,18,12.7,3.7,-1.7,Dropout,0,0,2
1,1,4,9147,1,1,1,117.0,1,0,1,19,12.4,0.5,1.79,Enrolled,3,3,2
1,39,1,9556,1,19,1,105.0,0,0,1,25,15.5,2.8,-4.06,Dropout,2,2,2
1,1,3,9500,1,1,1,130.5,1,0,0,19,7.6,2.6,0.32,Graduate,3,3,2
1,44,1,9991,0,39,1,130.0,0,0,0,31,9.4,-0.8,-3.12,Enrolled,2,3,2
1,1,3,9500,1,1,1,131.5,1,0,0,20,9.4,-0.8,-3.12,Graduate,3,3,3
1,42,1,9500,1,1,41,100.0,1,0,0,33,12.4,0.5,1.79,Dropout,2,3,1
1,44,1,9085,1,39,1,140.0,0,0,0,24,12.4,0.5,1.79,Enrolled,2,1,0
1,17,4,9238,1,1,1,130.2,1,0,0,18,12.7,3.7,-1.7,Graduate,3,3,3
1,17,2,9500,1,1,1,133.5,1,0,0,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,4,9500,1,1,1,133.2,1,0,0,20,15.5,2.8,-4.06,Graduate,3,2,3
2,39,1,9500,1,1,1,130.0,0,0,1,33,12.7,3.7,-1.7,Enrolled,0,0,3
1,39,1,9119,1,1,1,129.0,0,0,1,24,7.6,2.6,0.32,Dropout,0,1,2
1,39,1,9991,0,19,1,100.0,0,0,1,24,16.2,0.3,-0.92,Dropout,0,0,2
1,17,1,9085,1,1,1,116.5,1,0,1,18,10.8,1.4,1.74,Graduate,3,3,2
1,1,2,9254,1,1,1,124.2,1,0,0,18,16.2,0.3,-0.92,Graduate,3,3,3
1,51,1,9085,1,1,1,138.8,1,0,0,22,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,9773,1,1,1,126.4,1,1,0,18,10.8,1.4,1.74,Graduate,3,3,3
